route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
5-10527,2020-COMBNXT-Weekday-01,41999140-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
59-10527,2020-COMBNXT-Weekday-01,41999141-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
6-10527,2020-COMBNXT-Weekday-01,41999142-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
7-10527,2020-COMBNXT-Weekday-01,41999143-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999145-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999146-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999147-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
10-10527,2020-COMBNXT-Weekday-01,41999148-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999149-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999150-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
5-10527,2020-COMBNXT-Weekday-01,41999151-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,0
6-10527,2020-COMBNXT-Weekday-01,41999152-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999153-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,0
7-10527,2020-COMBNXT-Weekday-01,41999154-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
10-10527,2020-COMBNXT-Weekday-01,41999155-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
6-10527,2020-COMBNXT-Weekday-01,41999156-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999157-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999158-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999159-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999160-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999161-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
10-10527,2020-COMBNXT-Weekday-01,41999162-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999163-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999164-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999165-2020-COMBNXT-Weekday-01,Woden,0,60451,1,0
5-10527,2020-COMBNXT-Weekday-01,41999166-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999167-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999168-2020-COMBNXT-Weekday-01,Woden,0,590152,2,0
5-10527,2020-COMBNXT-Weekday-01,41999169-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999170-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999171-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999172-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999173-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999174-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
10-10527,2020-COMBNXT-Weekday-01,41999175-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999176-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999177-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999178-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
59-10527,2020-COMBNXT-Weekday-01,41999179-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
10-10527,2020-COMBNXT-Weekday-01,41999180-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999181-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,0
7-10527,2020-COMBNXT-Weekday-01,41999182-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999183-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999184-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999185-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999186-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999187-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999188-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999189-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999190-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999191-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999192-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999193-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999194-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999195-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999196-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
7-10527,2020-COMBNXT-Weekday-01,41999197-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999198-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999199-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999200-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999202-2020-COMBNXT-Weekday-01,Woden,0,60451,1,0
5-10527,2020-COMBNXT-Weekday-01,41999203-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999204-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999205-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999206-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999207-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999208-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
7-10527,2020-COMBNXT-Weekday-01,41999209-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999210-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999211-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999212-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999213-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
5-10527,2020-COMBNXT-Weekday-01,41999214-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999215-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999216-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
10-10527,2020-COMBNXT-Weekday-01,41999218-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999219-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999220-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999221-2020-COMBNXT-Weekday-01,Woden,0,60451,1,0
59-10527,2020-COMBNXT-Weekday-01,41999222-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999223-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999224-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
10-10527,2020-COMBNXT-Weekday-01,41999225-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999226-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,0
6-10527,2020-COMBNXT-Weekday-01,41999227-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999228-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999229-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999230-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
6-10527,2020-COMBNXT-Weekday-01,41999231-2020-COMBNXT-Weekday-01,Woden,0,60451,1,0
10-10527,2020-COMBNXT-Weekday-01,41999232-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
59-10527,2020-COMBNXT-Weekday-01,41999233-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999234-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999235-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999236-2020-COMBNXT-Weekday-01,Woden,0,590152,2,0
5-10527,2020-COMBNXT-Weekday-01,41999237-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999238-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
180-10527,2020-COMBNXT-Weekday-01,41999239-2020-COMBNXT-Weekday-01,Lanyon,1,1800032,1,1
5-10527,2020-COMBNXT-Weekday-01,41999240-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
182-10527,2020-COMBNXT-Weekday-01,41999241-2020-COMBNXT-Weekday-01,Lanyon,1,1820152,1,1
181-10527,2020-COMBNXT-Weekday-01,41999242-2020-COMBNXT-Weekday-01,Lanyon,1,1810035,1,1
5-10527,2020-COMBNXT-Weekday-01,41999243-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999244-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999245-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999246-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
180-10527,2020-COMBNXT-Weekday-01,41999247-2020-COMBNXT-Weekday-01,Lanyon,1,1800032,1,1
5-10527,2020-COMBNXT-Weekday-01,41999248-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
181-10527,2020-COMBNXT-Weekday-01,41999249-2020-COMBNXT-Weekday-01,Lanyon,1,1810035,1,1
5-10527,2020-COMBNXT-Weekday-01,41999250-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
180-10527,2020-COMBNXT-Weekday-01,41999251-2020-COMBNXT-Weekday-01,Lanyon,1,1800032,1,1
5-10527,2020-COMBNXT-Weekday-01,41999252-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
181-10527,2020-COMBNXT-Weekday-01,41999254-2020-COMBNXT-Weekday-01,Lanyon,1,1810035,1,1
5-10527,2020-COMBNXT-Weekday-01,41999255-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999256-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
10-10527,2020-COMBNXT-Weekday-01,41999257-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
59-10527,2020-COMBNXT-Weekday-01,41999258-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
182-10527,2020-COMBNXT-Weekday-01,41999259-2020-COMBNXT-Weekday-01,Lanyon,1,1820152,1,1
180-10527,2020-COMBNXT-Weekday-01,41999260-2020-COMBNXT-Weekday-01,Lanyon,1,1800032,1,1
7-10527,2020-COMBNXT-Weekday-01,41999261-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,2,0
6-10527,2020-COMBNXT-Weekday-01,41999262-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999263-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999264-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999266-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
182-10527,2020-COMBNXT-Weekday-01,41999267-2020-COMBNXT-Weekday-01,Lanyon,1,1820152,1,1
59-10527,2020-COMBNXT-Weekday-01,41999268-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999269-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999270-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999271-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999272-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999273-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999274-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,0
5-10527,2020-COMBNXT-Weekday-01,41999275-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
59-10527,2020-COMBNXT-Weekday-01,41999276-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
7-10527,2020-COMBNXT-Weekday-01,41999277-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999278-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
10-10527,2020-COMBNXT-Weekday-01,41999279-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999280-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999281-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999282-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999283-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999284-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999285-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
6-10527,2020-COMBNXT-Weekday-01,41999286-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999287-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
7-10527,2020-COMBNXT-Weekday-01,41999288-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
5-10527,2020-COMBNXT-Weekday-01,41999289-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999290-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
59-10527,2020-COMBNXT-Weekday-01,41999291-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
7-10527,2020-COMBNXT-Weekday-01,41999292-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
5-10527,2020-COMBNXT-Weekday-01,41999293-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999294-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
6-10527,2020-COMBNXT-Weekday-01,41999295-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999296-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
59-10527,2020-COMBNXT-Weekday-01,41999297-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
59-10527,2020-COMBNXT-Weekday-01,41999298-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
6-10527,2020-COMBNXT-Weekday-01,41999299-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999300-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
10-10527,2020-COMBNXT-Weekday-01,41999301-2020-COMBNXT-Weekday-01,Denman Prospect,1,100178,1,1
5-10527,2020-COMBNXT-Weekday-01,41999302-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999303-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
6-10527,2020-COMBNXT-Weekday-01,41999304-2020-COMBNXT-Weekday-01,Woden,0,60451,1,1
5-10527,2020-COMBNXT-Weekday-01,41999305-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
59-10527,2020-COMBNXT-Weekday-01,41999306-2020-COMBNXT-Weekday-01,Woden,0,590152,1,1
5-10527,2020-COMBNXT-Weekday-01,41999307-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
7-10527,2020-COMBNXT-Weekday-01,41999308-2020-COMBNXT-Weekday-01,Weston Creek,1,70311,1,1
5-10527,2020-COMBNXT-Weekday-01,41999309-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
5-10527,2020-COMBNXT-Weekday-01,41999310-2020-COMBNXT-Weekday-01,Lanyon,0,50298,1,1
3-10527,2020-COMBNXT-Weekday-01,41999311-2020-COMBNXT-Weekday-01,Spence,1,30258,1,1
31-10527,2020-COMBNXT-Weekday-01,41999313-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
53-10527,2020-COMBNXT-Weekday-01,41999314-2020-COMBNXT-Weekday-01,Dickson,1,530175,1,1
53-10527,2020-COMBNXT-Weekday-01,41999315-2020-COMBNXT-Weekday-01,Dickson,1,530175,1,1
31-10527,2020-COMBNXT-Weekday-01,41999316-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999317-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999318-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999319-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999320-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999321-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999322-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999323-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999324-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999325-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999326-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999327-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999328-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
31-10527,2020-COMBNXT-Weekday-01,41999329-2020-COMBNXT-Weekday-01,Belconnen,1,310250,1,1
53-10527,2020-COMBNXT-Weekday-01,41999331-2020-COMBNXT-Weekday-01,Dickson,1,530175,1,1
54-10527,2020-COMBNXT-Weekday-01,41999332-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540201,1,1
54-10527,2020-COMBNXT-Weekday-01,41999333-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540201,1,1
54-10527,2020-COMBNXT-Weekday-01,41999334-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540201,1,1
54-10527,2020-COMBNXT-Weekday-01,41999335-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540201,1,1
55-10527,2020-COMBNXT-Weekday-01,41999336-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999337-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540201,1,1
55-10527,2020-COMBNXT-Weekday-01,41999338-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999339-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999340-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550183,1,1
54-10527,2020-COMBNXT-Weekday-01,41999341-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999342-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999343-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999344-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999345-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999346-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999347-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999348-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999349-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999350-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
55-10527,2020-COMBNXT-Weekday-01,41999351-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999352-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540200,1,1
55-10527,2020-COMBNXT-Weekday-01,41999353-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
55-10527,2020-COMBNXT-Weekday-01,41999354-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
55-10527,2020-COMBNXT-Weekday-01,41999355-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
54-10527,2020-COMBNXT-Weekday-01,41999356-2020-COMBNXT-Weekday-01,Majura Park Loop,1,540202,1,1
55-10527,2020-COMBNXT-Weekday-01,41999357-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
55-10527,2020-COMBNXT-Weekday-01,41999358-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
55-10527,2020-COMBNXT-Weekday-01,41999359-2020-COMBNXT-Weekday-01,Duntroon Loop,1,550150,1,1
56-10527,2020-COMBNXT-Weekday-01,41999360-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
57-10527,2020-COMBNXT-Weekday-01,41999361-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
56-10527,2020-COMBNXT-Weekday-01,41999362-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
57-10527,2020-COMBNXT-Weekday-01,41999363-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
58-10527,2020-COMBNXT-Weekday-01,41999364-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
57-10527,2020-COMBNXT-Weekday-01,41999365-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
56-10527,2020-COMBNXT-Weekday-01,41999366-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
58-10527,2020-COMBNXT-Weekday-01,41999367-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
58-10527,2020-COMBNXT-Weekday-01,41999368-2020-COMBNXT-Weekday-01,Woden,1,580306,1,1
57-10527,2020-COMBNXT-Weekday-01,41999369-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
56-10527,2020-COMBNXT-Weekday-01,41999370-2020-COMBNXT-Weekday-01,Fyshwick,1,560258,1,1
58-10527,2020-COMBNXT-Weekday-01,41999371-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
58-10527,2020-COMBNXT-Weekday-01,41999372-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
56-10527,2020-COMBNXT-Weekday-01,41999373-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
57-10527,2020-COMBNXT-Weekday-01,41999374-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
58-10527,2020-COMBNXT-Weekday-01,41999375-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
56-10527,2020-COMBNXT-Weekday-01,41999376-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
57-10527,2020-COMBNXT-Weekday-01,41999377-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
56-10527,2020-COMBNXT-Weekday-01,41999378-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
56-10527,2020-COMBNXT-Weekday-01,41999379-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
56-10527,2020-COMBNXT-Weekday-01,41999380-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
57-10527,2020-COMBNXT-Weekday-01,41999381-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
58-10527,2020-COMBNXT-Weekday-01,41999382-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
56-10527,2020-COMBNXT-Weekday-01,41999383-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
57-10527,2020-COMBNXT-Weekday-01,41999384-2020-COMBNXT-Weekday-01,Woden,1,570255,1,1
58-10527,2020-COMBNXT-Weekday-01,41999385-2020-COMBNXT-Weekday-01,Woden,1,580245,1,1
56-10527,2020-COMBNXT-Weekday-01,41999386-2020-COMBNXT-Weekday-01,Fyshwick,1,560242,1,1
